Data File,Sample Notes,RT (min),Peak Name,Result Type,Area,Amt,Calib Amt,Dev%-Amt,Sample Type,plate
201026_MIA_165.xms,ISY_CYC_P2_B9,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_166.xms,ISY_CYC_P2_B10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_167.xms,ISY_CYC_P2_B11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_168.xms,ISY_CYC_P2_B12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_169.xms,QC_mix_08,2.195,Loganic acid,Failed,65745,3366.184,1000,236.618,Verification,P2
201026_MIA_170.xms,ISY_CYC_P2_C1,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_171.xms,ISY_CYC_P2_C2,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_172.xms,ISY_CYC_P2_C3,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_173.xms,ISY_CYC_P2_C4,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_174.xms,ISY_CYC_P2_C5,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_175.xms,ISY_CYC_P2_C6,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_176.xms,ISY_CYC_P2_C7,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_177.xms,ISY_CYC_P2_C8,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_178.xms,ISY_CYC_P2_C9,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_179.xms,ISY_CYC_P2_C10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_180.xms,ISY_CYC_P2_C11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_181.xms,ISY_CYC_P2_C12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_182.xms,QC_mix_09,2.169,Loganic acid,Failed,54958,3252.917,1000,225.292,Verification,P2
201026_MIA_183.xms,ISY_CYC_P2_D1,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_184.xms,ISY_CYC_P2_D2,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_185.xms,ISY_CYC_P2_D3,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_186.xms,ISY_CYC_P2_D4,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_187.xms,ISY_CYC_P2_D5,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_188.xms,ISY_CYC_P2_D6,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_189.xms,ISY_CYC_P2_D7,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_190.xms,ISY_CYC_P2_D8,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_191.xms,ISY_CYC_P2_D9,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_192.xms,ISY_CYC_P2_D10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_193.xms,ISY_CYC_P2_D11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_194.xms,ISY_CYC_P2_D12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_195.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_195001.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_196.xms,Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_197.xms,0.05 mg/L stric_v13#1,2.216,Loganic acid,Failed,1087,52.852,50,5.704,Calibration,P2
201026_MIA_198.xms,0.1 mg/L stric_v13#2,2.198,Loganic acid,Failed,2561,101.368,100,1.368,Calibration,P2
201026_MIA_199.xms,0.25 mg/L stric_v13#3,2.179,Loganic acid,Failed,4702,256.595,250,2.638,Calibration,P2
201026_MIA_200.xms,0.5 mg/L stric_v13#4,2.183,Loganic acid,Failed,7837,528.771,500,5.754,Calibration,P2
201026_MIA_201.xms,1 mg/L stric_v13#5,2.181,Loganic acid,Failed,15038,1057.842,1000,5.784,Calibration,P2
201026_MIA_202.xms,2.5 mg/L stric_v13#6,2.173,Loganic acid,Failed,33274,2691.852,2500,7.674,Calibration,P2
201026_MIA_203.xms,5 mg/L stric_v13#7,2.186,Loganic acid,Failed,70099,5408.321,5000,8.166,Calibration,P2
201026_MIA_204.xms,10 mg/L stric_v13#8,2.201,Loganic acid,Failed,118838,8209.438,10000,-17.906,Calibration,P2
201026_MIA_205.xms,25 mg/L stric_v13#9,2.19,Loganic acid,Failed,246727,18209.07,25000,-27.164,Calibration,P2
201026_MIA_206.xms,50 mg/L stric_v13#10,2.171,Loganic acid,Failed,489904,38768.539,50000,-22.463,Calibration,P2
201026_MIA_207.xms,Solvent Blank,2.218,Loganic acid,Failed,711,11965.9,---,---,Blank,P2
201026_MIA_207001.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_207002.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_208.xms,ISY_CYC_P2_E1,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_209.xms,ISY_CYC_P2_E2,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_210.xms,ISY_CYC_P2_E3,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_211.xms,ISY_CYC_P2_E4,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_212.xms,ISY_CYC_P2_E5,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_213.xms,ISY_CYC_P2_E6,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_214.xms,ISY_CYC_P2_E7,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_215.xms,ISY_CYC_P2_E8,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_216.xms,ISY_CYC_P2_E9,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_217.xms,ISY_CYC_P2_E10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_218.xms,ISY_CYC_P2_E11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_219.xms,ISY_CYC_P2_E12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_220.xms,QC_mix_10,2.176,Loganic acid,Failed,54725,2698.625,1000,169.863,Verification,P2
201026_MIA_221.xms,ISY_CYC_P2_F1,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_222.xms,ISY_CYC_P2_F2,2.165,Loganic acid,Failed,1592,190.437,---,---,Analysis,P2
201026_MIA_223.xms,ISY_CYC_P2_F3,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_224.xms,ISY_CYC_P2_F4,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_225.xms,ISY_CYC_P2_F5,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_226.xms,ISY_CYC_P2_F6,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_227.xms,ISY_CYC_P2_F7,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_228.xms,ISY_CYC_P2_F8,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_229.xms,ISY_CYC_P2_F9,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_230.xms,ISY_CYC_P2_F10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_231.xms,ISY_CYC_P2_F11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_232.xms,ISY_CYC_P2_F12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_233.xms,QC_mix_11,2.204,Loganic acid,Failed,69896,3056.013,1000,205.601,Verification,P2
201026_MIA_234.xms,ISY_CYC_P2_G1,2.195,Loganic acid,Failed,4347,379.15,---,---,Analysis,P2
201026_MIA_235.xms,ISY_CYC_P2_G2,2.181,Loganic acid,Failed,7495,688.316,---,---,Analysis,P2
201026_MIA_236.xms,ISY_CYC_P2_G3,2.179,Loganic acid,Failed,5112,464.973,---,---,Analysis,P2
201026_MIA_237.xms,ISY_CYC_P2_G4,2.199,Loganic acid,Failed,589,47.467,---,---,Analysis,P2
201026_MIA_238.xms,ISY_CYC_P2_G5,2.197,Loganic acid,Failed,1237,106.621,---,---,Analysis,P2
201026_MIA_239.xms,ISY_CYC_P2_G6,2.185,Loganic acid,Failed,2772,287.679,---,---,Analysis,P2
201026_MIA_240.xms,ISY_CYC_P2_H1,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_241.xms,ISY_CYC_P2_H2,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_242.xms,ISY_CYC_P2_H3,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P2
201026_MIA_243.xms,ISY_CYC_P2_H4,2.169,Loganic acid,Failed,4057,333.925,---,---,Analysis,P2
201026_MIA_244.xms,ISY_CYC_P2_H5,2.189,Loganic acid,Failed,7157,588.776,---,---,Analysis,P2
201026_MIA_245.xms,ISY_CYC_P2_H6,2.188,Loganic acid,Failed,3839,350.686,---,---,Analysis,P2
201026_MIA_246.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_246001.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_247.xms,Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_248.xms,0.05 mg/L stric_v13#1,2.207,Loganic acid,Missing,0,---,50,N/A,Calibration,P2
201026_MIA_249.xms,0.1 mg/L stric_v13#2,2.186,Loganic acid,Failed,1431,98.95,100,-1.05,Calibration,P2
201026_MIA_250.xms,0.25 mg/L stric_v13#3,2.166,Loganic acid,Failed,3704,266.66,250,6.664,Calibration,P2
201026_MIA_251.xms,0.5 mg/L stric_v13#4,2.166,Loganic acid,Failed,6760,499.428,500,-0.114,Calibration,P2
201026_MIA_252.xms,1 mg/L stric_v13#5,2.155,Loganic acid,Failed,14018,1025.133,1000,2.513,Calibration,P2
201026_MIA_253.xms,2.5 mg/L stric_v13#6,2.193,Loganic acid,Failed,30655,2523.349,2500,0.934,Calibration,P2
201026_MIA_254.xms,5 mg/L stric_v13#7,2.164,Loganic acid,Failed,73613,5306.58,5000,6.132,Calibration,P2
201026_MIA_255.xms,10 mg/L stric_v13#8,2.183,Loganic acid,Failed,102985,7622.108,10000,-23.779,Calibration,P2
201026_MIA_256.xms,25 mg/L stric_v13#9,2.188,Loganic acid,Failed,237812,18145.584,25000,-27.418,Calibration,P2
201026_MIA_257.xms,50 mg/L stric_v13#10,2.154,Loganic acid,Failed,379328,37458.699,50000,-25.083,Calibration,P2
201026_MIA_258.xms,Solvent Blank,2.112,Loganic acid,Failed,876,24508.959,---,---,Blank,P2
201026_MIA_258001.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_999.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P2
201026_MIA_001b.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_001b001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_002b.xms,QC_mix_00,2.538,Loganin,Failed,37816,3603.548,---,---,Analysis,P2
201026_MIA_131b.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_132b.xms,Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_133b.xms,0.05 mg/L stric_v13#1,2.536,Loganin,Missing,0,---,50,N/A,Calibration,P2
201026_MIA_134b.xms,0.1 mg/L stric_v13#2,2.534,Loganin,Failed,818,98.902,100,-1.098,Calibration,P2
201026_MIA_135b.xms,0.25 mg/L stric_v13#3,2.54,Loganin,Failed,2065,243.012,250,-2.795,Calibration,P2
201026_MIA_136b.xms,0.5 mg/L stric_v13#4,2.533,Loganin,Failed,4105,500.507,500,0.101,Calibration,P2
201026_MIA_137b.xms,1 mg/L stric_v13#5,2.528,Loganin,Failed,8382,858.154,1000,-14.185,Calibration,P2
201026_MIA_138b.xms,2.5 mg/L stric_v13#6,2.529,Loganin,Failed,18360,2038.303,2500,-18.468,Calibration,P2
201026_MIA_139b.xms,5 mg/L stric_v13#7,2.533,Loganin,Failed,44612,5062.677,5000,1.254,Calibration,P2
201026_MIA_140b.xms,10 mg/L stric_v13#8,2.521,Loganin,Failed,74035,9055.511,10000,-9.445,Calibration,P2
201026_MIA_141b.xms,25 mg/L stric_v13#9,2.535,Loganin,Failed,183161,21471.623,25000,-14.114,Calibration,P2
201026_MIA_142b.xms,50 mg/L stric_v13#10,2.539,Loganin,Failed,377022,39925.512,50000,-20.149,Calibration,P2
201026_MIA_143b.xms,Solvent Blank,2.534,Loganin,Failed,1427,50043.066,---,---,Blank,P2
201026_MIA_143b001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_143b002.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_144b.xms,ISY_CYC_P2_A1,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_145b.xms,ISY_CYC_P2_A2,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_146.xms,ISY_CYC_P2_A3,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_147.xms,ISY_CYC_P2_A4,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_148.xms,ISY_CYC_P2_A5,2.508,Loganin,Failed,3321,503.204,---,---,Analysis,P2
201026_MIA_149.xms,ISY_CYC_P2_A6,2.508,Loganin,Failed,4037,602.732,---,---,Analysis,P2
201026_MIA_150.xms,ISY_CYC_P2_A7,2.508,Loganin,Failed,3861,602.303,---,---,Analysis,P2
201026_MIA_151.xms,ISY_CYC_P2_A8,2.505,Loganin,Failed,5549,755.367,---,---,Analysis,P2
201026_MIA_152.xms,ISY_CYC_P2_A9,2.506,Loganin,Failed,2916,496.793,---,---,Analysis,P2
201026_MIA_153.xms,ISY_CYC_P2_A10,2.518,Loganin,Failed,4345,652.029,---,---,Analysis,P2
201026_MIA_154.xms,ISY_CYC_P2_A11,2.498,Loganin,Failed,3999,585.309,---,---,Analysis,P2
201026_MIA_155.xms,ISY_CYC_P2_A12,2.515,Loganin,Failed,2927,456.964,---,---,Analysis,P2
201026_MIA_156.xms,QC_mix_07,2.531,Loganin,Failed,38259,3361.393,1000,236.139,Verification,P2
201026_MIA_157.xms,ISY_CYC_P2_B1,2.522,Loganin,Failed,3661,816.195,---,---,Analysis,P2
201026_MIA_158.xms,ISY_CYC_P2_B2,2.532,Loganin,Failed,2851,600.572,---,---,Analysis,P2
201026_MIA_159.xms,ISY_CYC_P2_B3,2.528,Loganin,Failed,1844,414.791,---,---,Analysis,P2
201026_MIA_160.xms,ISY_CYC_P2_B4,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_161.xms,ISY_CYC_P2_B5,2.529,Loganin,Failed,2241,491.751,---,---,Analysis,P2
201026_MIA_162.xms,ISY_CYC_P2_B6,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_163.xms,ISY_CYC_P2_B7,2.53,Loganin,Failed,2784,432.738,---,---,Analysis,P2
201026_MIA_164.xms,ISY_CYC_P2_B8,2.531,Loganin,Failed,3538,548.396,---,---,Analysis,P2
201026_MIA_165.xms,ISY_CYC_P2_B9,2.528,Loganin,Failed,4221,589.436,---,---,Analysis,P2
201026_MIA_166.xms,ISY_CYC_P2_B10,2.536,Loganin,Failed,1086,206.616,---,---,Analysis,P2
201026_MIA_167.xms,ISY_CYC_P2_B11,2.53,Loganin,Failed,2201,373.332,---,---,Analysis,P2
201026_MIA_168.xms,ISY_CYC_P2_B12,2.521,Loganin,Failed,4129,634.767,---,---,Analysis,P2
201026_MIA_169.xms,QC_mix_08,2.531,Loganin,Failed,41059,3742.699,1000,274.27,Verification,P2
201026_MIA_170.xms,ISY_CYC_P2_C1,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_171.xms,ISY_CYC_P2_C2,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_172.xms,ISY_CYC_P2_C3,2.539,Loganin,Failed,2053,314.889,---,---,Analysis,P2
201026_MIA_173.xms,ISY_CYC_P2_C4,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_174.xms,ISY_CYC_P2_C5,2.538,Loganin,Failed,3615,513.653,---,---,Analysis,P2
201026_MIA_175.xms,ISY_CYC_P2_C6,2.533,Loganin,Failed,3820,512.181,---,---,Analysis,P2
201026_MIA_176.xms,ISY_CYC_P2_C7,2.534,Loganin,Failed,4509,605.774,---,---,Analysis,P2
201026_MIA_177.xms,ISY_CYC_P2_C8,2.525,Loganin,Failed,2959,477.387,---,---,Analysis,P2
201026_MIA_178.xms,ISY_CYC_P2_C9,2.519,Loganin,Failed,1788,256.349,---,---,Analysis,P2
201026_MIA_179.xms,ISY_CYC_P2_C10,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_180.xms,ISY_CYC_P2_C11,2.531,Loganin,Failed,1726,266.011,---,---,Analysis,P2
201026_MIA_181.xms,ISY_CYC_P2_C12,2.528,Loganin,Failed,2089,373.336,---,---,Analysis,P2
201026_MIA_182.xms,QC_mix_09,2.511,Loganin,Failed,32212,3394.626,1000,239.463,Verification,P2
201026_MIA_183.xms,ISY_CYC_P2_D1,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_184.xms,ISY_CYC_P2_D2,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_185.xms,ISY_CYC_P2_D3,2.508,Loganin,Failed,3854,641.621,---,---,Analysis,P2
201026_MIA_186.xms,ISY_CYC_P2_D4,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_187.xms,ISY_CYC_P2_D5,2.509,Loganin,Failed,2152,373.631,---,---,Analysis,P2
201026_MIA_188.xms,ISY_CYC_P2_D6,2.524,Loganin,Failed,2829,444.996,---,---,Analysis,P2
201026_MIA_189.xms,ISY_CYC_P2_D7,2.514,Loganin,Failed,3445,527.009,---,---,Analysis,P2
201026_MIA_190.xms,ISY_CYC_P2_D8,2.519,Loganin,Failed,2736,420.843,---,---,Analysis,P2
201026_MIA_191.xms,ISY_CYC_P2_D9,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_192.xms,ISY_CYC_P2_D10,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_193.xms,ISY_CYC_P2_D11,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_194.xms,ISY_CYC_P2_D12,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_195.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_195001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_196.xms,Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_197.xms,0.05 mg/L stric_v13#1,2.626,Loganin,Identified,505,46.343,50,-7.315,Calibration,P2
201026_MIA_198.xms,0.1 mg/L stric_v13#2,2.529,Loganin,Failed,1551,111.901,100,11.901,Calibration,P2
201026_MIA_199.xms,0.25 mg/L stric_v13#3,2.532,Loganin,Failed,2573,252.409,250,0.964,Calibration,P2
201026_MIA_200.xms,0.5 mg/L stric_v13#4,2.523,Loganin,Failed,4186,505.17,500,1.034,Calibration,P2
201026_MIA_201.xms,1 mg/L stric_v13#5,2.525,Loganin,Failed,8477,1063.512,1000,6.351,Calibration,P2
201026_MIA_202.xms,2.5 mg/L stric_v13#6,2.516,Loganin,Failed,18376,2647.393,2500,5.896,Calibration,P2
201026_MIA_203.xms,5 mg/L stric_v13#7,2.522,Loganin,Failed,36713,5041.812,5000,0.836,Calibration,P2
201026_MIA_204.xms,10 mg/L stric_v13#8,2.527,Loganin,Failed,73262,9006.475,10000,-9.935,Calibration,P2
201026_MIA_205.xms,25 mg/L stric_v13#9,2.526,Loganin,Failed,174571,22923.871,25000,-8.305,Calibration,P2
201026_MIA_206.xms,50 mg/L stric_v13#10,2.514,Loganin,Failed,360887,50810.578,50000,1.621,Calibration,P2
201026_MIA_207.xms,Solvent Blank,2.528,Loganin,Failed,988,29565.664,---,---,Blank,P2
201026_MIA_207001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_207002.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_208.xms,ISY_CYC_P2_E1,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_209.xms,ISY_CYC_P2_E2,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_210.xms,ISY_CYC_P2_E3,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_211.xms,ISY_CYC_P2_E4,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_212.xms,ISY_CYC_P2_E5,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_213.xms,ISY_CYC_P2_E6,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_214.xms,ISY_CYC_P2_E7,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_215.xms,ISY_CYC_P2_E8,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_216.xms,ISY_CYC_P2_E9,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_217.xms,ISY_CYC_P2_E10,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_218.xms,ISY_CYC_P2_E11,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_219.xms,ISY_CYC_P2_E12,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_220.xms,QC_mix_10,2.513,Loganin,Failed,38739,3401.272,1000,240.127,Verification,P2
201026_MIA_221.xms,ISY_CYC_P2_F1,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_222.xms,ISY_CYC_P2_F2,2.501,Loganin,Failed,28965,6437.926,---,---,Analysis,P2
201026_MIA_223.xms,ISY_CYC_P2_F3,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_224.xms,ISY_CYC_P2_F4,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_225.xms,ISY_CYC_P2_F5,2.536,Loganin,Failed,765,203.917,---,---,Analysis,P2
201026_MIA_226.xms,ISY_CYC_P2_F6,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_227.xms,ISY_CYC_P2_F7,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_228.xms,ISY_CYC_P2_F8,2.53,Loganin,Failed,816,185.027,---,---,Analysis,P2
201026_MIA_229.xms,ISY_CYC_P2_F9,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_230.xms,ISY_CYC_P2_F10,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_231.xms,ISY_CYC_P2_F11,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_232.xms,ISY_CYC_P2_F12,2.536,Loganin,Missing,0,---,---,---,Analysis,P2
201026_MIA_233.xms,QC_mix_11,2.531,Loganin,Failed,46294,3603.681,1000,260.368,Verification,P2
201026_MIA_234.xms,ISY_CYC_P2_G1,2.528,Loganin,Failed,72499,11507.87,---,---,Analysis,P2
201026_MIA_235.xms,ISY_CYC_P2_G2,2.524,Loganin,Failed,118978,19686.164,---,---,Analysis,P2
201026_MIA_236.xms,ISY_CYC_P2_G3,2.527,Loganin,Failed,84134,13869.016,---,---,Analysis,P2
201026_MIA_237.xms,ISY_CYC_P2_G4,2.525,Loganin,Failed,31849,5271.387,---,---,Analysis,P2
201026_MIA_238.xms,ISY_CYC_P2_G5,2.528,Loganin,Failed,32449,5345.05,---,---,Analysis,P2
201026_MIA_239.xms,ISY_CYC_P2_G6,2.524,Loganin,Failed,60611,11511.275,---,---,Analysis,P2
201026_MIA_240.xms,ISY_CYC_P2_H1,2.52,Loganin,Failed,2818,573.287,---,---,Analysis,P2
201026_MIA_241.xms,ISY_CYC_P2_H2,2.516,Loganin,Failed,2761,581.12,---,---,Analysis,P2
201026_MIA_242.xms,ISY_CYC_P2_H3,2.53,Loganin,Failed,2591,337.164,---,---,Analysis,P2
201026_MIA_243.xms,ISY_CYC_P2_H4,2.51,Loganin,Failed,55163,8297.749,---,---,Analysis,P2
201026_MIA_244.xms,ISY_CYC_P2_H5,2.522,Loganin,Failed,86141,12809.624,---,---,Analysis,P2
201026_MIA_245.xms,ISY_CYC_P2_H6,2.526,Loganin,Failed,54133,9023.797,---,---,Analysis,P2
201026_MIA_246.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_246001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_247.xms,Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_248.xms,0.05 mg/L stric_v13#1,2.536,Loganin,Missing,0,---,50,N/A,Calibration,P2
201026_MIA_249.xms,0.1 mg/L stric_v13#2,2.511,Loganin,Failed,764,96.552,100,-3.448,Calibration,P2
201026_MIA_250.xms,0.25 mg/L stric_v13#3,2.51,Loganin,Failed,2259,291.942,250,16.777,Calibration,P2
201026_MIA_251.xms,0.5 mg/L stric_v13#4,2.5,Loganin,Failed,4001,528.491,500,5.698,Calibration,P2
201026_MIA_252.xms,1 mg/L stric_v13#5,2.501,Loganin,Failed,8475,1105.236,1000,10.524,Calibration,P2
201026_MIA_253.xms,2.5 mg/L stric_v13#6,2.515,Loganin,Failed,18235,2673.077,2500,6.923,Calibration,P2
201026_MIA_254.xms,5 mg/L stric_v13#7,2.519,Loganin,Failed,41060,5268.532,5000,5.371,Calibration,P2
201026_MIA_255.xms,10 mg/L stric_v13#8,2.512,Loganin,Failed,70655,9305.912,10000,-6.941,Calibration,P2
201026_MIA_256.xms,25 mg/L stric_v13#9,2.513,Loganin,Failed,180588,24516.959,25000,-1.932,Calibration,P2
201026_MIA_257.xms,50 mg/L stric_v13#10,2.498,Loganin,Failed,278332,48900.875,50000,-2.198,Calibration,P2
201026_MIA_258.xms,Solvent Blank,2.523,Loganin,Failed,1320,65670.383,---,---,Blank,P2
201026_MIA_258001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_999.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P2
201026_MIA_001b.xms,Solvent Blank,2.82,Secologanin,Failed,4649,1745.794,---,---,Blank,P2
201026_MIA_001b001.xms,Solvent Blank,2.815,Secologanin,Failed,637,273.515,---,---,Blank,P2
201026_MIA_002b.xms,QC_mix_00,2.826,Secologanin,Failed,17866,92.095,---,---,Analysis,P2
201026_MIA_131b.xms,Solvent Blank,2.828,Secologanin,Missing,0,---,---,---,Blank,P2
